mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation
3.1733333333333253,2.037002952128228,3.546666666666659,2.3162720457077706,5.966666666666676,3.808147022704969,11.433333333333357,12.258333333333345,1.7750000000000021,1.5583333333333385
1.5500000000000045,1.2096872964998029,3.221666666666651,2.2484032223510915,4.476666666666663,2.7329463202212514,5.878333333333334,7.841666666666667,1.1150000000000035,0.8383333333333348
1.5533333333333392,1.2159438839832797,3.0816666666666532,2.178524130186029,4.486666666666664,2.7655991982104653,5.7616666666666845,7.663333333333332,1.045000000000003,0.7833333333333343
1.5800000000000058,1.2290961893498702,3.0983333333333207,2.168488870511062,4.516666666666662,2.774566497764706,5.7200000000000175,7.66833333333333,1.0816666666666708,0.8083333333333343
1.5350000000000066,1.1998395755932574,3.12666666666665,2.192508545280738,4.473333333333327,2.7350019156453356,5.478333333333346,7.643333333333326,1.111666666666671,0.7983333333333348
1.5416666666666738,1.1914124509994655,3.1766666666666477,2.2174271455525356,4.504999999999986,2.7689367604026223,5.431666666666674,7.751666666666663,1.1000000000000045,0.8116666666666684
1.5366666666666737,1.1750388246258388,3.211666666666647,2.237950955076347,4.561666666666655,2.8037636911115915,5.428333333333338,7.806666666666659,1.0900000000000045,0.8000000000000013
