node_pos_dumb_std,node_neg_dumb_std,node_all_dumb_std,node_pos_good_std,node_neg_good_std,node_all_good_std
1.2196982778084453,1.2980487492985602,1.4261019131417851,1.1947094021374167,1.2813881361849535,1.4261019131417851
1.264168589319563,1.1723859811891666,1.4963622556052427,1.3290096563481724,1.053201468539297,1.4963622556052427
1.1539677927336922,1.0306632168980696,1.4038637160826277,1.242845078394285,1.0310674080776698,1.4038637160826277
1.0645799902100168,1.020314494000093,1.3736569198068824,1.165828270182,1.1028636966249903,1.3736569198068824
0.9239769116884565,1.017971839820074,1.260765860719408,1.1147682868351307,1.1230897361990073,1.260765860719408
0.9010117769608893,0.9831567638084062,1.2505598746161661,1.1721016262347814,1.1509887054180854,1.2505598746161661
0.8959027104918648,0.9597684906036213,1.2269191316283066,1.1740528097151315,1.1344002331139067,1.2269191316283066
