node_pos_dumb,node_neg_dumb,node_all_dumb,node_pos_good,node_neg_good,node_all_good
2.451666666666663,2.541666666666663,4.269999999999993,2.96833333333333,3.106666666666663,4.269999999999993
1.8766666666666727,1.7866666666666737,3.0299999999999905,2.0200000000000062,2.210000000000002,3.0299999999999905
1.7550000000000077,1.6200000000000063,2.949999999999993,1.8983333333333394,2.1300000000000034,2.949999999999993
1.7516666666666743,1.5750000000000088,2.919999999999994,1.91333333333334,2.045000000000007,2.919999999999994
1.6400000000000095,1.5200000000000085,2.7716666666666625,1.875000000000007,1.981666666666674,2.7716666666666625
1.6466666666666738,1.4916666666666747,2.8099999999999956,1.946666666666673,2.0150000000000055,2.8099999999999956
1.6550000000000067,1.4533333333333414,2.8183333333333285,1.9600000000000066,1.9616666666666738,2.8183333333333285
