mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation
3.464999999999993,2.213309683678322,3.811666666666656,2.4334148317381366,6.093333333333347,3.941920804187626,12.083333333333334,12.41000000000001,1.8233333333333361,1.5750000000000028
2.000000000000004,1.4171300356366308,3.4916666666666614,2.4812707470199222,5.031666666666669,3.3939153817823082,7.345000000000011,9.81333333333334,1.0266666666666673,0.9700000000000014
1.7016666666666724,1.2405010166715444,3.419999999999993,2.409917154387176,5.125000000000001,3.313899398974462,6.643333333333343,9.283333333333331,0.9650000000000002,0.9083333333333354
1.5550000000000046,1.1489469957386915,3.436666666666668,2.3856029950276105,5.231666666666672,3.32631788517737,6.3466666666666685,9.181666666666704,0.9766666666666678,0.8233333333333352
1.3366666666666718,1.0082623675897302,3.4683333333333284,2.4163307807938144,5.14833333333334,3.2244394105075,5.743333333333335,8.748333333333346,1.0033333333333356,0.6466666666666674
1.3200000000000047,1.0047015640215256,3.529999999999992,2.449483347242446,5.193333333333336,3.215406390460429,5.706666666666663,8.881666666666677,1.028333333333335,0.6633333333333334
1.328333333333338,1.0090119191796882,3.359999999999993,2.335986845260833,5.101666666666675,3.1572581667838957,5.566666666666661,8.801666666666675,0.9883333333333366,0.6983333333333346
