node_pos_dumb_std,node_neg_dumb_std,node_all_dumb_std,node_pos_good_std,node_neg_good_std,node_all_good_std
1.137002638519371,1.2149062606729062,1.3415538254824728,1.135193326658012,1.233405403299699,1.3415538254824728
1.2085758377344684,1.3496820613265477,1.7984684842634593,1.2638466415405465,1.4420038141419786,1.7984684842634593
1.1424924021142966,1.2542549802793534,1.6776960061014905,1.2355790365474668,1.3308048942901645,1.6776960061014905
1.1516365167302849,1.2576167937809952,1.5548838827670972,1.1788129622633108,1.3443668480821074,1.5548838827670972
1.177209506512,1.2660864899366002,1.4900074571028936,1.1640733081153722,1.398189305256385,1.4900074571028936
1.0905605082810477,1.2135519491696014,1.2800000000000005,1.0598532393161302,1.3217791040866158,1.2800000000000005
1.0469200860938088,1.252552948537062,1.208506884088329,1.036981463458029,1.2629946775642225,1.208506884088329
