mxc_inhib_std,avgc_inhib_std,mxc_exct_std,avgc_exct_std,mxc_all_std,avgc_all_std,totalInhibition_std,totalExcitation_std,totalAutoInhibition_std,totalAutoExcitation_std
1.9869232216894812,1.1091515766451456,2.1266555642343494,1.1888727253800835,1.3546206931175322,1.1464724356543412,25.656663888888897,25.4624416666667,1.6138638888888956,1.3389972222222146
2.3248602108513934,1.3232523054312806,2.1412606619050836,1.4312680989291815,1.8267449800730817,1.4660253621767896,42.76728888888865,36.98972222222213,1.961041666666652,1.0465666666666622
2.1667153840676776,1.3094066000491174,2.1072882785439906,1.3537697955810275,1.7892611758923143,1.4287440424124604,37.083733333333406,35.28382222222223,1.5611972222222157,1.1749305555555605
2.084866102814914,1.200982636031719,2.1508034674408467,1.23859466405051,1.8571184369578788,1.4630362139417294,36.97697499999996,37.26130833333319,1.2954416666666708,1.1198222222222276
2.011621789060311,1.0953819060075274,2.0771347787009216,1.2378116768137548,1.7615523457072328,1.4257243638568091,36.42305555555548,35.483333333333434,1.3108333333333408,1.1382638888888958
2.0018595521830886,1.2014042529949391,1.9426757034793283,1.2112583108526342,1.7978382080215671,1.3665661038578587,28.119374999999966,27.70086388888894,1.329066666666668,0.8349305555555572
1.9205439044418828,1.1737415604674482,1.899677604226572,1.2293377245982327,1.783379282897123,1.3177089226592054,24.950788888888855,24.61198888888899,1.316388888888884,0.6314555555555571
