mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation
2.9783333333333326,1.966786598016581,3.368333333333326,2.1977409373987506,5.998333333333335,3.753657340145424,11.248333333333349,11.565000000000007,1.661666666666669,1.5316666666666716
1.9950000000000083,1.4097614031465855,3.0016666666666554,2.4297098886187043,4.348333333333322,3.103255631371542,8.206666666666692,8.716666666666669,1.2250000000000056,0.9900000000000021
1.8033333333333394,1.3376586736529448,2.968333333333328,2.3369092159825335,4.37666666666666,3.0580391683315646,7.640000000000026,8.553333333333331,1.06166666666667,1.008333333333336
1.900000000000008,1.385495988309466,3.0266666666666477,2.193157496957601,4.266666666666656,2.8911501572585525,7.5550000000000175,9.295000000000023,1.2150000000000043,1.1533333333333378
2.0066666666666757,1.444396296114398,3.4533333333333167,2.5019598367000015,4.5599999999999925,2.978259634109904,7.483333333333339,10.000000000000016,1.3500000000000056,1.1416666666666702
2.185000000000003,1.6089026202416548,3.4033333333333244,2.449888134107812,4.633333333333325,2.9701433386692204,7.074999999999999,9.611666666666673,1.2400000000000044,1.0083333333333373
2.146666666666669,1.59059401043916,3.4649999999999905,2.515948492410606,4.715,2.9952048616104547,6.743333333333329,9.46333333333335,1.216666666666673,0.87666666666667
