node_pos_dumb,node_neg_dumb,node_all_dumb,node_pos_good,node_neg_good,node_all_good
2.3349999999999995,2.3683333333333336,4.129999999999996,2.84833333333333,2.9066666666666587,4.129999999999996
1.7366666666666768,1.7550000000000099,3.213333333333323,2.145000000000008,2.3249999999999997,3.213333333333323
1.726666666666676,1.6533333333333433,3.101666666666657,2.1633333333333407,2.1750000000000043,3.101666666666657
2.0200000000000036,1.7200000000000082,3.4516666666666573,2.480000000000001,2.2366666666666677,3.4516666666666573
2.0866666666666664,1.7950000000000075,3.556666666666659,2.5399999999999974,2.2800000000000087,3.556666666666659
2.103333333333329,1.6750000000000091,3.4599999999999884,2.4933333333333296,2.2300000000000044,3.4599999999999884
2.074999999999998,1.6666666666666778,3.3866666666666596,2.4316666666666613,2.1866666666666714,3.3866666666666596
