node_pos_dumb,node_neg_dumb,node_all_dumb,node_pos_good,node_neg_good,node_all_good
2.3283333333333327,2.4299999999999966,4.2183333333333275,2.868333333333333,3.0133333333333283,4.2183333333333275
1.6216666666666777,1.3000000000000091,3.0099999999999985,1.8283333333333434,1.965000000000007,3.0099999999999985
1.613333333333344,1.3183333333333445,2.665000000000002,1.8383333333333458,1.8300000000000127,2.665000000000002
1.621666666666675,1.3383333333333431,2.6149999999999975,1.8266666666666767,1.7933333333333439,2.6149999999999975
1.596666666666676,1.286666666666676,2.5583333333333336,1.803333333333343,1.7133333333333436,2.5583333333333336
1.5933333333333437,1.2533333333333423,2.5633333333333335,1.7966666666666773,1.673333333333344,2.5633333333333335
1.583333333333344,1.2283333333333422,2.535000000000001,1.7716666666666776,1.6500000000000112,2.535000000000001
