mxc_inhib_std,avgc_inhib_std,mxc_exct_std,avgc_exct_std,mxc_all_std,avgc_all_std,totalInhibition_std,totalExcitation_std,totalAutoInhibition_std,totalAutoExcitation_std
2.0728295207812484,1.1347735617930614,2.0599352740640526,1.162983822271689,1.384412229873112,1.1952841906242353,27.848975000000017,29.32115555555554,1.8839888888888894,1.3992888888888888
1.1406126521401625,0.8050328027329164,1.7105522175276913,1.1695600489520421,1.6799793318834457,1.0663125554041364,11.442488888888924,15.211530555555589,0.6543083333333377,0.9506416666666663
1.291165494169254,0.8494056886250635,2.0310260132914726,1.2299657674756057,1.8263229603647766,1.2158108313389333,11.16326388888892,15.967766666666693,0.7225305555555501,0.7666222222222274
1.2547863917372077,0.8229732985153685,1.9060605097075654,1.1621559311471485,1.723329303670343,1.1863773381351483,10.318330555555557,13.964122222222274,0.687441666666659,0.6498222222222255
1.1471885924583924,0.768164724972341,1.8670713846973124,1.134493628666456,1.6940869386060322,1.1385392633737659,9.429374999999993,11.579530555555511,0.6235305555555596,0.5601222222222219
1.0770007221703963,0.7429463428684209,1.8379872747715715,1.1186896534856963,1.6968917663382854,1.1319834923440766,7.762663888888886,10.480788888888851,0.5952888888888892,0.5528638888888869
0.9953000664232964,0.7046628603714615,1.8425337325421076,1.1235006700776964,1.6882527127839055,1.1129735743664262,6.587663888888906,9.464930555555554,0.5825666666666669,0.5264000000000061
