mxc_inhib,avgc_inhib,mxc_exct,avgc_exct,mxc_all,avgc_all,totalInhibition,totalExcitation,totalAutoInhibition,totalAutoExcitation
3.006666666666665,1.970400085916977,3.5999999999999925,2.3666586120370123,6.041666666666671,3.8011866821075433,11.355000000000002,11.953333333333338,1.7366666666666706,1.473333333333335
1.1316666666666717,0.9898420972007963,3.3966666666666656,2.525493682603537,4.19833333333332,2.6968560667467103,4.913333333333329,8.01166666666668,0.845000000000002,0.8550000000000018
0.9650000000000036,0.8154756471251057,3.959999999999994,2.9241839137998755,4.676666666666664,3.1200439967609666,4.4416666666666655,8.170000000000018,0.7783333333333352,0.5066666666666668
0.9533333333333371,0.808268856230815,4.059999999999988,3.0322315308806567,4.738333333333328,3.121190667120875,4.251666666666662,8.243333333333336,0.815000000000001,0.4866666666666669
0.9250000000000033,0.8021827780577804,4.026666666666651,3.013456972139059,4.708333333333324,3.0868242391586476,4.074999999999993,8.188333333333327,0.7883333333333347,0.4433333333333335
0.9083333333333371,0.7964597742097766,3.9883333333333177,2.9902321601050197,4.6649999999999885,3.047329159726429,3.951666666666657,8.076666666666664,0.7733333333333346,0.43833333333333346
0.8733333333333375,0.7791785693035725,3.9916666666666507,2.9839024110010746,4.628333333333324,2.999951863694923,3.7983333333333262,7.9416666666666655,0.7900000000000011,0.4400000000000001
